iter,date,new_cases
10,2020-10-25,145
11,2020-10-16,150
11,2020-10-17,175
11,2020-10-18,305
11,2020-10-19,344
11,2020-10-20,216
11,2020-10-21,343
11,2020-10-22,443
11,2020-10-23,555
11,2020-10-24,442
11,2020-10-25,388
12,2020-10-16,98
12,2020-10-17,81
12,2020-10-18,53
12,2020-10-19,78
12,2020-10-20,64
12,2020-10-21,69
12,2020-10-22,68
12,2020-10-23,42
12,2020-10-24,56
12,2020-10-25,59
13,2020-10-16,57
13,2020-10-17,39
13,2020-10-18,52
13,2020-10-19,66
13,2020-10-20,55
13,2020-10-21,98
13,2020-10-22,76
13,2020-10-23,47
13,2020-10-24,58
13,2020-10-25,47
14,2020-10-16,60
14,2020-10-17,26
14,2020-10-18,40
14,2020-10-19,39
14,2020-10-20,15
14,2020-10-21,35
14,2020-10-22,11
14,2020-10-23,16
14,2020-10-24,23
14,2020-10-25,28
15,2020-10-16,309
15,2020-10-17,506
15,2020-10-18,205
15,2020-10-19,367
15,2020-10-20,324
15,2020-10-21,528
15,2020-10-22,474
15,2020-10-23,181
15,2020-10-24,448
15,2020-10-25,1184
16,2020-10-16,40
16,2020-10-17,12
16,2020-10-18,33
16,2020-10-19,29
16,2020-10-20,15
16,2020-10-21,31
16,2020-10-22,24
16,2020-10-23,32
16,2020-10-24,17
16,2020-10-25,11
17,2020-10-16,110
17,2020-10-17,37
17,2020-10-18,30
17,2020-10-19,50
17,2020-10-20,79
17,2020-10-21,22
17,2020-10-22,59
17,2020-10-23,70
17,2020-10-24,66
17,2020-10-25,43
18,2020-10-16,37
18,2020-10-17,18
18,2020-10-18,19
18,2020-10-19,9
18,2020-10-20,18
18,2020-10-21,27
18,2020-10-22,12
18,2020-10-23,17
18,2020-10-24,10
18,2020-10-25,6
19,2020-10-16,78
19,2020-10-17,51
19,2020-10-18,42
19,2020-10-19,42
19,2020-10-20,31
19,2020-10-21,33
19,2020-10-22,16
19,2020-10-23,41
19,2020-10-24,56
19,2020-10-25,12
20,2020-10-16,45
20,2020-10-17,21
20,2020-10-18,38
20,2020-10-19,42
20,2020-10-20,36
20,2020-10-21,30
20,2020-10-22,61
20,2020-10-23,38
20,2020-10-24,17
20,2020-10-25,32
21,2020-10-16,106
21,2020-10-17,178
21,2020-10-18,50
21,2020-10-19,69
21,2020-10-20,48
21,2020-10-21,61
21,2020-10-22,118
21,2020-10-23,95
21,2020-10-24,62
21,2020-10-25,128
22,2020-10-16,63
22,2020-10-17,79
22,2020-10-18,48
22,2020-10-19,93
22,2020-10-20,106
22,2020-10-21,57
22,2020-10-22,44
22,2020-10-23,39
22,2020-10-24,55
22,2020-10-25,39
23,2020-10-16,81
23,2020-10-17,69
23,2020-10-18,57
23,2020-10-19,32
23,2020-10-20,88
23,2020-10-21,43
23,2020-10-22,79
23,2020-10-23,62
23,2020-10-24,72
23,2020-10-25,19
24,2020-10-16,52
24,2020-10-17,116
24,2020-10-18,62
24,2020-10-19,44
24,2020-10-20,65
24,2020-10-21,47
24,2020-10-22,44
24,2020-10-23,52
24,2020-10-24,78
24,2020-10-25,85
25,2020-10-16,107
25,2020-10-17,70
25,2020-10-18,88
25,2020-10-19,72
25,2020-10-20,83
25,2020-10-21,72
25,2020-10-22,123
25,2020-10-23,87
25,2020-10-24,108
25,2020-10-25,88
26,2020-10-16,39
26,2020-10-17,71
26,2020-10-18,47
26,2020-10-19,28
26,2020-10-20,38
26,2020-10-21,48
26,2020-10-22,38
26,2020-10-23,58
26,2020-10-24,37
26,2020-10-25,38
27,2020-10-16,65
27,2020-10-17,91
27,2020-10-18,48
27,2020-10-19,49
27,2020-10-20,65
27,2020-10-21,26
27,2020-10-22,47
27,2020-10-23,66
27,2020-10-24,56
27,2020-10-25,67
28,2020-10-16,39
28,2020-10-17,32
28,2020-10-18,22
28,2020-10-19,17
28,2020-10-20,23
28,2020-10-21,20
28,2020-10-22,4
28,2020-10-23,14
28,2020-10-24,13
28,2020-10-25,17
29,2020-10-16,78
29,2020-10-17,46
29,2020-10-18,39
29,2020-10-19,82
29,2020-10-20,50
29,2020-10-21,54
29,2020-10-22,52
29,2020-10-23,62
29,2020-10-24,42
29,2020-10-25,68
30,2020-10-16,99
30,2020-10-17,87
30,2020-10-18,30
30,2020-10-19,32
30,2020-10-20,67
30,2020-10-21,36
30,2020-10-22,44
30,2020-10-23,35
30,2020-10-24,19
30,2020-10-25,13
31,2020-10-16,195
31,2020-10-17,219
31,2020-10-18,97
31,2020-10-19,55
31,2020-10-20,181
31,2020-10-21,240
31,2020-10-22,184
31,2020-10-23,188
31,2020-10-24,239
31,2020-10-25,244
32,2020-10-16,15
32,2020-10-17,29
32,2020-10-18,23
32,2020-10-19,30
32,2020-10-20,25
32,2020-10-21,13
32,2020-10-22,30
32,2020-10-23,21
32,2020-10-24,25
32,2020-10-25,26
33,2020-10-16,66
33,2020-10-17,72
33,2020-10-18,37
33,2020-10-19,54
33,2020-10-20,32
33,2020-10-21,74
33,2020-10-22,37
33,2020-10-23,72
33,2020-10-24,57
33,2020-10-25,48
34,2020-10-16,102
34,2020-10-17,87
34,2020-10-18,115
34,2020-10-19,135
34,2020-10-20,91
34,2020-10-21,181
34,2020-10-22,238
34,2020-10-23,174
34,2020-10-24,280
34,2020-10-25,262
35,2020-10-16,55
35,2020-10-17,27
35,2020-10-18,70
35,2020-10-19,62
35,2020-10-20,170
35,2020-10-21,133
35,2020-10-22,88
35,2020-10-23,44
35,2020-10-24,62
35,2020-10-25,101
36,2020-10-16,110
36,2020-10-17,91
36,2020-10-18,73
36,2020-10-19,61
36,2020-10-20,130
36,2020-10-21,138
36,2020-10-22,114
36,2020-10-23,171
36,2020-10-24,137
36,2020-10-25,194
37,2020-10-16,186
37,2020-10-17,59
37,2020-10-18,85
37,2020-10-19,64
37,2020-10-20,139
37,2020-10-21,168
37,2020-10-22,57
37,2020-10-23,103
37,2020-10-24,111
37,2020-10-25,204
38,2020-10-16,32
38,2020-10-17,60
38,2020-10-18,52
38,2020-10-19,33
38,2020-10-20,72
38,2020-10-21,54
38,2020-10-22,57
38,2020-10-23,38
38,2020-10-24,68
38,2020-10-25,43
39,2020-10-16,30
39,2020-10-17,72
39,2020-10-18,60
39,2020-10-19,84
39,2020-10-20,76
39,2020-10-21,52
39,2020-10-22,59
39,2020-10-23,107
39,2020-10-24,62
39,2020-10-25,149
40,2020-10-16,65
40,2020-10-17,22
40,2020-10-18,75
40,2020-10-19,63
40,2020-10-20,81
40,2020-10-21,17
40,2020-10-22,16
40,2020-10-23,30
40,2020-10-24,44
40,2020-10-25,35
41,2020-10-16,90
41,2020-10-17,47
41,2020-10-18,123
41,2020-10-19,77
41,2020-10-20,55
41,2020-10-21,36
41,2020-10-22,51
41,2020-10-23,25
41,2020-10-24,45
41,2020-10-25,58
42,2020-10-16,70
42,2020-10-17,74
42,2020-10-18,76
42,2020-10-19,63
42,2020-10-20,94
42,2020-10-21,98
42,2020-10-22,110
42,2020-10-23,64
42,2020-10-24,71
42,2020-10-25,131
43,2020-10-16,49
43,2020-10-17,104
43,2020-10-18,60
43,2020-10-19,153
43,2020-10-20,91
43,2020-10-21,86
43,2020-10-22,119
43,2020-10-23,140
43,2020-10-24,56
43,2020-10-25,111
44,2020-10-16,122
44,2020-10-17,121
44,2020-10-18,84
44,2020-10-19,108
44,2020-10-20,130
44,2020-10-21,36
44,2020-10-22,22
44,2020-10-23,101
44,2020-10-24,74
44,2020-10-25,79
45,2020-10-16,58
45,2020-10-17,98
45,2020-10-18,111
45,2020-10-19,107
45,2020-10-20,90
45,2020-10-21,135
45,2020-10-22,69
45,2020-10-23,39
45,2020-10-24,131
45,2020-10-25,211
46,2020-10-16,37
46,2020-10-17,70
46,2020-10-18,53
46,2020-10-19,45
46,2020-10-20,32
46,2020-10-21,25
46,2020-10-22,73
46,2020-10-23,94
46,2020-10-24,27
46,2020-10-25,40
47,2020-10-16,71
47,2020-10-17,111
47,2020-10-18,119
47,2020-10-19,55
47,2020-10-20,119
47,2020-10-21,141
47,2020-10-22,131
47,2020-10-23,152
47,2020-10-24,57
47,2020-10-25,141
48,2020-10-16,46
48,2020-10-17,62
48,2020-10-18,87
48,2020-10-19,39
48,2020-10-20,66
48,2020-10-21,56
48,2020-10-22,55
48,2020-10-23,60
48,2020-10-24,91
48,2020-10-25,62
49,2020-10-16,93
49,2020-10-17,63
49,2020-10-18,78
49,2020-10-19,69
49,2020-10-20,48
49,2020-10-21,104
49,2020-10-22,119
49,2020-10-23,79
49,2020-10-24,80
49,2020-10-25,98
50,2020-10-16,53
50,2020-10-17,98
50,2020-10-18,133
50,2020-10-19,52
50,2020-10-20,75
50,2020-10-21,213
50,2020-10-22,116
50,2020-10-23,104
50,2020-10-24,76
50,2020-10-25,93
51,2020-10-16,77
51,2020-10-17,64
51,2020-10-18,124
51,2020-10-19,108
51,2020-10-20,87
51,2020-10-21,113
51,2020-10-22,146
51,2020-10-23,136
51,2020-10-24,69
51,2020-10-25,101
52,2020-10-16,7
52,2020-10-17,21
52,2020-10-18,15
52,2020-10-19,13
52,2020-10-20,14
52,2020-10-21,5
52,2020-10-22,14
52,2020-10-23,6
52,2020-10-24,3
52,2020-10-25,5
53,2020-10-16,62
53,2020-10-17,37
53,2020-10-18,56
53,2020-10-19,54
53,2020-10-20,61
53,2020-10-21,35
53,2020-10-22,27
53,2020-10-23,38
53,2020-10-24,20
53,2020-10-25,31
54,2020-10-16,92
54,2020-10-17,114
54,2020-10-18,84
54,2020-10-19,139
54,2020-10-20,57
54,2020-10-21,50
54,2020-10-22,66
54,2020-10-23,91
54,2020-10-24,103
54,2020-10-25,96
55,2020-10-16,48
55,2020-10-17,21
55,2020-10-18,76
55,2020-10-19,13
55,2020-10-20,149
55,2020-10-21,51
55,2020-10-22,46
55,2020-10-23,53
55,2020-10-24,47
55,2020-10-25,53
56,2020-10-16,83
56,2020-10-17,110
56,2020-10-18,109
56,2020-10-19,127
56,2020-10-20,123
56,2020-10-21,97
56,2020-10-22,47
56,2020-10-23,131
56,2020-10-24,118
56,2020-10-25,172
57,2020-10-16,110
57,2020-10-17,135
57,2020-10-18,41
57,2020-10-19,33
57,2020-10-20,21
57,2020-10-21,55
57,2020-10-22,55
57,2020-10-23,31
57,2020-10-24,48
57,2020-10-25,42
58,2020-10-16,45
58,2020-10-17,95
58,2020-10-18,58
58,2020-10-19,58
58,2020-10-20,106
58,2020-10-21,124
58,2020-10-22,81
58,2020-10-23,61
58,2020-10-24,60
58,2020-10-25,139
59,2020-10-16,210
59,2020-10-17,107
59,2020-10-18,196
59,2020-10-19,112
59,2020-10-20,296
59,2020-10-21,204
59,2020-10-22,233
59,2020-10-23,214
59,2020-10-24,405
59,2020-10-25,368
60,2020-10-16,71
60,2020-10-17,67
60,2020-10-18,96
60,2020-10-19,105
60,2020-10-20,109
60,2020-10-21,60
60,2020-10-22,63
60,2020-10-23,44
60,2020-10-24,90
60,2020-10-25,49
61,2020-10-16,47
61,2020-10-17,38
61,2020-10-18,50
61,2020-10-19,40
61,2020-10-20,12
61,2020-10-21,20
61,2020-10-22,55
61,2020-10-23,21
61,2020-10-24,21
61,2020-10-25,28
62,2020-10-16,138
62,2020-10-17,153
62,2020-10-18,151
62,2020-10-19,85
62,2020-10-20,109
62,2020-10-21,135
62,2020-10-22,222
62,2020-10-23,154
62,2020-10-24,227
62,2020-10-25,173
63,2020-10-16,35
63,2020-10-17,72
63,2020-10-18,61
63,2020-10-19,17
63,2020-10-20,80
63,2020-10-21,50
63,2020-10-22,34
63,2020-10-23,52
63,2020-10-24,45
63,2020-10-25,37
64,2020-10-16,56
64,2020-10-17,88
64,2020-10-18,47
64,2020-10-19,95
64,2020-10-20,41
64,2020-10-21,72
64,2020-10-22,50
64,2020-10-23,31
64,2020-10-24,59
64,2020-10-25,43
65,2020-10-16,70
65,2020-10-17,68
65,2020-10-18,29
65,2020-10-19,44
65,2020-10-20,62
65,2020-10-21,55
65,2020-10-22,79
65,2020-10-23,51
65,2020-10-24,22
65,2020-10-25,42
66,2020-10-16,45
66,2020-10-17,75
66,2020-10-18,29
66,2020-10-19,116
66,2020-10-20,109
66,2020-10-21,60
66,2020-10-22,22
66,2020-10-23,79
66,2020-10-24,34
66,2020-10-25,64
67,2020-10-16,96
67,2020-10-17,104
67,2020-10-18,77
67,2020-10-19,61
67,2020-10-20,92
67,2020-10-21,70
67,2020-10-22,46
67,2020-10-23,18
67,2020-10-24,42
67,2020-10-25,112
68,2020-10-16,96
68,2020-10-17,138
68,2020-10-18,117
68,2020-10-19,60
68,2020-10-20,88
68,2020-10-21,68
68,2020-10-22,98
68,2020-10-23,246
68,2020-10-24,317
68,2020-10-25,417
69,2020-10-16,95
69,2020-10-17,70
69,2020-10-18,93
69,2020-10-19,23
69,2020-10-20,105
69,2020-10-21,57
69,2020-10-22,77
69,2020-10-23,80
69,2020-10-24,81
69,2020-10-25,137
70,2020-10-16,48
70,2020-10-17,102
70,2020-10-18,57
70,2020-10-19,103
70,2020-10-20,115
70,2020-10-21,39
70,2020-10-22,78
70,2020-10-23,97
70,2020-10-24,26
70,2020-10-25,106
71,2020-10-16,41
71,2020-10-17,95
71,2020-10-18,46
71,2020-10-19,49
71,2020-10-20,57
71,2020-10-21,39
71,2020-10-22,29
71,2020-10-23,48
71,2020-10-24,49
71,2020-10-25,46
72,2020-10-16,36
72,2020-10-17,108
72,2020-10-18,62
72,2020-10-19,50
72,2020-10-20,26
72,2020-10-21,84
72,2020-10-22,58
72,2020-10-23,73
72,2020-10-24,62
72,2020-10-25,58
73,2020-10-16,50
73,2020-10-17,45
73,2020-10-18,65
73,2020-10-19,52
73,2020-10-20,58
73,2020-10-21,21
73,2020-10-22,43
73,2020-10-23,20
73,2020-10-24,37
73,2020-10-25,39
74,2020-10-16,110
74,2020-10-17,109
74,2020-10-18,60
74,2020-10-19,48
74,2020-10-20,61
74,2020-10-21,60
74,2020-10-22,21
74,2020-10-23,114
74,2020-10-24,35
74,2020-10-25,47
75,2020-10-16,51
75,2020-10-17,40
75,2020-10-18,137
75,2020-10-19,120
75,2020-10-20,99
75,2020-10-21,54
75,2020-10-22,123
75,2020-10-23,86
75,2020-10-24,36
75,2020-10-25,47
76,2020-10-16,78
76,2020-10-17,38
76,2020-10-18,87
76,2020-10-19,81
76,2020-10-20,100
76,2020-10-21,45
76,2020-10-22,73
76,2020-10-23,86
76,2020-10-24,145
76,2020-10-25,80
77,2020-10-16,94
77,2020-10-17,58
77,2020-10-18,162
77,2020-10-19,114
77,2020-10-20,83
77,2020-10-21,108
77,2020-10-22,100
77,2020-10-23,135
77,2020-10-24,94
77,2020-10-25,197
78,2020-10-16,43
78,2020-10-17,107
78,2020-10-18,71
78,2020-10-19,60
78,2020-10-20,84
78,2020-10-21,61
78,2020-10-22,97
78,2020-10-23,87
78,2020-10-24,86
78,2020-10-25,90
79,2020-10-16,81
79,2020-10-17,72
79,2020-10-18,89
79,2020-10-19,65
79,2020-10-20,107
79,2020-10-21,65
79,2020-10-22,50
79,2020-10-23,66
79,2020-10-24,39
79,2020-10-25,46
80,2020-10-16,62
80,2020-10-17,46
80,2020-10-18,87
80,2020-10-19,71
80,2020-10-20,112
80,2020-10-21,102
80,2020-10-22,74
80,2020-10-23,188
80,2020-10-24,119
80,2020-10-25,81
81,2020-10-16,31
81,2020-10-17,57
81,2020-10-18,19
81,2020-10-19,27
81,2020-10-20,47
81,2020-10-21,23
81,2020-10-22,30
81,2020-10-23,9
81,2020-10-24,30
81,2020-10-25,31
82,2020-10-16,115
82,2020-10-17,143
82,2020-10-18,129
82,2020-10-19,122
82,2020-10-20,106
82,2020-10-21,229
82,2020-10-22,159
82,2020-10-23,384
82,2020-10-24,244
82,2020-10-25,367
83,2020-10-16,77
83,2020-10-17,90
83,2020-10-18,40
83,2020-10-19,57
83,2020-10-20,30
83,2020-10-21,35
83,2020-10-22,30
83,2020-10-23,29
83,2020-10-24,51
83,2020-10-25,45
84,2020-10-16,38
84,2020-10-17,143
84,2020-10-18,85
84,2020-10-19,103
84,2020-10-20,105
84,2020-10-21,122
84,2020-10-22,162
84,2020-10-23,85
84,2020-10-24,73
84,2020-10-25,121
85,2020-10-16,54
85,2020-10-17,66
85,2020-10-18,74
85,2020-10-19,48
85,2020-10-20,44
85,2020-10-21,82
85,2020-10-22,60
85,2020-10-23,49
85,2020-10-24,62
85,2020-10-25,120
86,2020-10-16,123
86,2020-10-17,154
86,2020-10-18,130
86,2020-10-19,146
86,2020-10-20,146
86,2020-10-21,122
86,2020-10-22,181
86,2020-10-23,113
86,2020-10-24,181
86,2020-10-25,210
87,2020-10-16,53
87,2020-10-17,31
87,2020-10-18,56
87,2020-10-19,26
87,2020-10-20,88
87,2020-10-21,17
87,2020-10-22,57
87,2020-10-23,47
87,2020-10-24,33
87,2020-10-25,48
88,2020-10-16,129
88,2020-10-17,41
88,2020-10-18,146
88,2020-10-19,103
88,2020-10-20,99
88,2020-10-21,75
88,2020-10-22,56
88,2020-10-23,235
88,2020-10-24,102
88,2020-10-25,255
89,2020-10-16,70
89,2020-10-17,133
89,2020-10-18,127
89,2020-10-19,103
89,2020-10-20,246
89,2020-10-21,216
89,2020-10-22,265
89,2020-10-23,332
89,2020-10-24,218
89,2020-10-25,258
90,2020-10-16,64
90,2020-10-17,129
90,2020-10-18,149
90,2020-10-19,91
90,2020-10-20,111
90,2020-10-21,55
90,2020-10-22,166
90,2020-10-23,175
90,2020-10-24,216
90,2020-10-25,92
91,2020-10-16,105
91,2020-10-17,88
91,2020-10-18,53
91,2020-10-19,94
91,2020-10-20,68
91,2020-10-21,43
91,2020-10-22,149
91,2020-10-23,75
91,2020-10-24,92
91,2020-10-25,47
92,2020-10-16,36
92,2020-10-17,43
92,2020-10-18,79
92,2020-10-19,54
92,2020-10-20,46
92,2020-10-21,98
92,2020-10-22,31
92,2020-10-23,74
92,2020-10-24,35
92,2020-10-25,44
93,2020-10-16,121
93,2020-10-17,26
93,2020-10-18,77
93,2020-10-19,22
93,2020-10-20,57
93,2020-10-21,69
93,2020-10-22,77
93,2020-10-23,84
93,2020-10-24,120
93,2020-10-25,69
94,2020-10-16,72
94,2020-10-17,142
94,2020-10-18,60
94,2020-10-19,137
94,2020-10-20,170
94,2020-10-21,203
94,2020-10-22,77
94,2020-10-23,157
94,2020-10-24,269
94,2020-10-25,281
95,2020-10-16,55
95,2020-10-17,63
95,2020-10-18,100
95,2020-10-19,81
95,2020-10-20,53
95,2020-10-21,62
95,2020-10-22,48
95,2020-10-23,52
95,2020-10-24,38
95,2020-10-25,43
96,2020-10-16,91
96,2020-10-17,63
96,2020-10-18,191
96,2020-10-19,161
96,2020-10-20,168
96,2020-10-21,187
96,2020-10-22,230
96,2020-10-23,266
96,2020-10-24,349
96,2020-10-25,335
97,2020-10-16,53
97,2020-10-17,42
97,2020-10-18,38
97,2020-10-19,32
97,2020-10-20,44
97,2020-10-21,71
97,2020-10-22,27
97,2020-10-23,28
97,2020-10-24,42
97,2020-10-25,27
98,2020-10-16,36
98,2020-10-17,62
98,2020-10-18,49
98,2020-10-19,59
98,2020-10-20,74
98,2020-10-21,79
98,2020-10-22,15
98,2020-10-23,51
98,2020-10-24,71
98,2020-10-25,56
99,2020-10-16,80
99,2020-10-17,110
99,2020-10-18,49
99,2020-10-19,92
99,2020-10-20,81
99,2020-10-21,239
99,2020-10-22,97
99,2020-10-23,90
99,2020-10-24,120
99,2020-10-25,136
100,2020-10-16,71
100,2020-10-17,74
100,2020-10-18,99
100,2020-10-19,61
100,2020-10-20,44
100,2020-10-21,66
100,2020-10-22,73
100,2020-10-23,71
100,2020-10-24,31
100,2020-10-25,49
101,2020-10-16,26
101,2020-10-17,33
101,2020-10-18,22
101,2020-10-19,9
101,2020-10-20,11
101,2020-10-21,25
101,2020-10-22,15
101,2020-10-23,24
101,2020-10-24,11
101,2020-10-25,22
102,2020-10-16,63
102,2020-10-17,56
102,2020-10-18,47
102,2020-10-19,54
102,2020-10-20,79
102,2020-10-21,52
102,2020-10-22,131
102,2020-10-23,65
102,2020-10-24,91
102,2020-10-25,84
103,2020-10-16,66
103,2020-10-17,38
103,2020-10-18,82
103,2020-10-19,67
103,2020-10-20,18
103,2020-10-21,42
103,2020-10-22,43
103,2020-10-23,30
103,2020-10-24,36
103,2020-10-25,34
104,2020-10-16,196
104,2020-10-17,29
104,2020-10-18,119
104,2020-10-19,71
104,2020-10-20,132
104,2020-10-21,169
104,2020-10-22,232
104,2020-10-23,161
104,2020-10-24,194
104,2020-10-25,75
105,2020-10-16,58
105,2020-10-17,31
105,2020-10-18,65
105,2020-10-19,64
105,2020-10-20,65
105,2020-10-21,88
105,2020-10-22,74
105,2020-10-23,78
105,2020-10-24,65
105,2020-10-25,24
106,2020-10-16,119
106,2020-10-17,42
106,2020-10-18,40
106,2020-10-19,74
106,2020-10-20,20
106,2020-10-21,35
106,2020-10-22,30
106,2020-10-23,35
106,2020-10-24,27
106,2020-10-25,30
107,2020-10-16,46
107,2020-10-17,34
107,2020-10-18,76
107,2020-10-19,69
107,2020-10-20,71
107,2020-10-21,69
107,2020-10-22,53
107,2020-10-23,69
107,2020-10-24,34
107,2020-10-25,69
108,2020-10-16,49
108,2020-10-17,66
108,2020-10-18,58
108,2020-10-19,48
108,2020-10-20,41
108,2020-10-21,18
108,2020-10-22,33
108,2020-10-23,43
108,2020-10-24,34
108,2020-10-25,35
109,2020-10-16,48
109,2020-10-17,79
109,2020-10-18,28
109,2020-10-19,75
109,2020-10-20,66
109,2020-10-21,34
109,2020-10-22,36
109,2020-10-23,75
109,2020-10-24,33
109,2020-10-25,44
110,2020-10-16,32
110,2020-10-17,20
110,2020-10-18,58
110,2020-10-19,31
110,2020-10-20,24
110,2020-10-21,46
110,2020-10-22,18
110,2020-10-23,25
110,2020-10-24,16
110,2020-10-25,21
111,2020-10-16,51
111,2020-10-17,102
111,2020-10-18,102
111,2020-10-19,156
111,2020-10-20,171
111,2020-10-21,153
111,2020-10-22,101
111,2020-10-23,95
111,2020-10-24,117
111,2020-10-25,77
112,2020-10-16,102
112,2020-10-17,38
112,2020-10-18,44
112,2020-10-19,46
112,2020-10-20,51
112,2020-10-21,28
112,2020-10-22,29
112,2020-10-23,25
112,2020-10-24,46
112,2020-10-25,28
113,2020-10-16,40
113,2020-10-17,68
113,2020-10-18,33
113,2020-10-19,88
113,2020-10-20,59
113,2020-10-21,38
113,2020-10-22,90
113,2020-10-23,62
113,2020-10-24,109
113,2020-10-25,28
114,2020-10-16,118
114,2020-10-17,64
114,2020-10-18,95
114,2020-10-19,155
114,2020-10-20,110
114,2020-10-21,88
114,2020-10-22,116
114,2020-10-23,165
114,2020-10-24,113
114,2020-10-25,219
115,2020-10-16,83
115,2020-10-17,41
115,2020-10-18,76
115,2020-10-19,55
115,2020-10-20,105
115,2020-10-21,78
115,2020-10-22,160
115,2020-10-23,81
115,2020-10-24,130
115,2020-10-25,228
116,2020-10-16,86
116,2020-10-17,91
116,2020-10-18,86
116,2020-10-19,74
116,2020-10-20,103
116,2020-10-21,80
116,2020-10-22,164
116,2020-10-23,76
116,2020-10-24,137
116,2020-10-25,94
117,2020-10-16,43
117,2020-10-17,55
117,2020-10-18,38
117,2020-10-19,24
117,2020-10-20,36
117,2020-10-21,41
117,2020-10-22,7
117,2020-10-23,6
117,2020-10-24,26
117,2020-10-25,55
118,2020-10-16,76
118,2020-10-17,20
118,2020-10-18,61
118,2020-10-19,72
118,2020-10-20,98
118,2020-10-21,33
118,2020-10-22,75
118,2020-10-23,18
118,2020-10-24,45
118,2020-10-25,27
119,2020-10-16,140
119,2020-10-17,337
119,2020-10-18,324
119,2020-10-19,162
119,2020-10-20,224
119,2020-10-21,461
119,2020-10-22,455
119,2020-10-23,452
119,2020-10-24,858
119,2020-10-25,957
120,2020-10-16,95
120,2020-10-17,182
120,2020-10-18,99
120,2020-10-19,143
120,2020-10-20,99
120,2020-10-21,201
120,2020-10-22,156
120,2020-10-23,244
120,2020-10-24,277
120,2020-10-25,119
121,2020-10-16,126
121,2020-10-17,97
121,2020-10-18,96
121,2020-10-19,109
121,2020-10-20,97
121,2020-10-21,142
121,2020-10-22,142
121,2020-10-23,151
121,2020-10-24,172
121,2020-10-25,120
122,2020-10-16,73
122,2020-10-17,39
122,2020-10-18,93
122,2020-10-19,68
122,2020-10-20,50
122,2020-10-21,22
122,2020-10-22,68
122,2020-10-23,65
122,2020-10-24,55
122,2020-10-25,51
123,2020-10-16,32
123,2020-10-17,85
123,2020-10-18,41
123,2020-10-19,64
123,2020-10-20,22
123,2020-10-21,40
123,2020-10-22,46
123,2020-10-23,29
123,2020-10-24,38
123,2020-10-25,46
124,2020-10-16,112
124,2020-10-17,84
124,2020-10-18,61
124,2020-10-19,66
124,2020-10-20,123
124,2020-10-21,135
124,2020-10-22,105
124,2020-10-23,58
124,2020-10-24,93
124,2020-10-25,224
125,2020-10-16,62
125,2020-10-17,61
125,2020-10-18,49
125,2020-10-19,56
125,2020-10-20,43
125,2020-10-21,90
125,2020-10-22,89
125,2020-10-23,66
125,2020-10-24,74
125,2020-10-25,53
126,2020-10-16,66
126,2020-10-17,14
126,2020-10-18,58
126,2020-10-19,30
126,2020-10-20,16
126,2020-10-21,48
126,2020-10-22,32
126,2020-10-23,12
126,2020-10-24,23
126,2020-10-25,16
127,2020-10-16,73
127,2020-10-17,102
127,2020-10-18,64
127,2020-10-19,121
127,2020-10-20,97
127,2020-10-21,84
127,2020-10-22,63
127,2020-10-23,68
127,2020-10-24,74
127,2020-10-25,48
