iter,date,new_cases
16,2021-01-17,863
16,2021-01-18,408
16,2021-01-19,1458
16,2021-01-20,2395
17,2021-01-07,28
17,2021-01-08,65
17,2021-01-09,50
17,2021-01-10,54
17,2021-01-11,115
17,2021-01-12,208
17,2021-01-13,318
17,2021-01-14,508
17,2021-01-15,997
17,2021-01-16,993
17,2021-01-17,716
17,2021-01-18,1639
17,2021-01-19,2617
17,2021-01-20,5444
18,2021-01-07,4
18,2021-01-08,8
18,2021-01-09,28
18,2021-01-10,10
18,2021-01-11,21
18,2021-01-12,34
18,2021-01-13,27
18,2021-01-14,41
18,2021-01-15,49
18,2021-01-16,54
18,2021-01-17,49
18,2021-01-18,92
18,2021-01-19,137
18,2021-01-20,115
19,2021-01-07,15
19,2021-01-08,18
19,2021-01-09,15
19,2021-01-10,15
19,2021-01-11,9
19,2021-01-12,30
19,2021-01-13,23
19,2021-01-14,25
19,2021-01-15,29
19,2021-01-16,31
19,2021-01-17,36
19,2021-01-18,47
19,2021-01-19,69
19,2021-01-20,58
20,2021-01-07,17
20,2021-01-08,13
20,2021-01-09,17
20,2021-01-10,33
20,2021-01-11,28
20,2021-01-12,46
20,2021-01-13,65
20,2021-01-14,69
20,2021-01-15,68
20,2021-01-16,51
20,2021-01-17,43
20,2021-01-18,65
20,2021-01-19,156
20,2021-01-20,165
21,2021-01-07,17
21,2021-01-08,28
21,2021-01-09,31
21,2021-01-10,29
21,2021-01-11,64
21,2021-01-12,61
21,2021-01-13,110
21,2021-01-14,80
21,2021-01-15,111
21,2021-01-16,199
21,2021-01-17,181
21,2021-01-18,272
21,2021-01-19,309
21,2021-01-20,296
22,2021-01-07,19
22,2021-01-08,12
22,2021-01-09,13
22,2021-01-10,11
22,2021-01-11,23
22,2021-01-12,26
22,2021-01-13,23
22,2021-01-14,14
22,2021-01-15,19
22,2021-01-16,30
22,2021-01-17,29
22,2021-01-18,39
22,2021-01-19,36
22,2021-01-20,45
23,2021-01-07,14
23,2021-01-08,1
23,2021-01-09,15
23,2021-01-10,6
23,2021-01-11,7
23,2021-01-12,7
23,2021-01-13,7
23,2021-01-14,12
23,2021-01-15,12
23,2021-01-16,26
23,2021-01-17,20
23,2021-01-18,17
23,2021-01-19,41
23,2021-01-20,21
24,2021-01-07,6
24,2021-01-08,6
24,2021-01-09,9
24,2021-01-10,24
24,2021-01-11,14
24,2021-01-12,7
24,2021-01-13,7
24,2021-01-14,12
24,2021-01-15,8
24,2021-01-16,12
24,2021-01-17,7
24,2021-01-18,22
24,2021-01-19,5
24,2021-01-20,16
25,2021-01-07,10
25,2021-01-08,20
25,2021-01-09,15
25,2021-01-10,68
25,2021-01-11,68
25,2021-01-12,71
25,2021-01-13,75
25,2021-01-14,95
25,2021-01-15,66
25,2021-01-16,109
25,2021-01-17,196
25,2021-01-18,332
25,2021-01-19,261
25,2021-01-20,654
26,2021-01-07,9
26,2021-01-08,11
26,2021-01-09,9
26,2021-01-10,12
26,2021-01-11,24
26,2021-01-12,14
26,2021-01-13,25
26,2021-01-14,13
26,2021-01-15,19
26,2021-01-16,29
26,2021-01-17,38
26,2021-01-18,33
26,2021-01-19,37
26,2021-01-20,19
27,2021-01-07,16
27,2021-01-08,10
27,2021-01-09,17
27,2021-01-10,19
27,2021-01-11,17
27,2021-01-12,23
27,2021-01-13,48
27,2021-01-14,15
27,2021-01-15,44
27,2021-01-16,26
27,2021-01-17,114
27,2021-01-18,120
27,2021-01-19,116
27,2021-01-20,112
28,2021-01-07,22
28,2021-01-08,14
28,2021-01-09,29
28,2021-01-10,26
28,2021-01-11,23
28,2021-01-12,22
28,2021-01-13,32
28,2021-01-14,50
28,2021-01-15,57
28,2021-01-16,73
28,2021-01-17,76
28,2021-01-18,69
28,2021-01-19,76
28,2021-01-20,138
29,2021-01-07,50
29,2021-01-08,24
29,2021-01-09,29
29,2021-01-10,56
29,2021-01-11,82
29,2021-01-12,97
29,2021-01-13,146
29,2021-01-14,262
29,2021-01-15,555
29,2021-01-16,606
29,2021-01-17,497
29,2021-01-18,636
29,2021-01-19,1382
29,2021-01-20,1427
30,2021-01-07,16
30,2021-01-08,13
30,2021-01-09,22
30,2021-01-10,23
30,2021-01-11,21
30,2021-01-12,36
30,2021-01-13,35
30,2021-01-14,25
30,2021-01-15,66
30,2021-01-16,44
30,2021-01-17,58
30,2021-01-18,48
30,2021-01-19,123
30,2021-01-20,163
31,2021-01-07,13
31,2021-01-08,9
31,2021-01-09,17
31,2021-01-10,11
31,2021-01-11,26
31,2021-01-12,14
31,2021-01-13,29
31,2021-01-14,17
31,2021-01-15,19
31,2021-01-16,41
31,2021-01-17,75
31,2021-01-18,56
31,2021-01-19,54
31,2021-01-20,70
32,2021-01-07,12
32,2021-01-08,9
32,2021-01-09,14
32,2021-01-10,20
32,2021-01-11,23
32,2021-01-12,22
32,2021-01-13,26
32,2021-01-14,67
32,2021-01-15,72
32,2021-01-16,78
32,2021-01-17,55
32,2021-01-18,131
32,2021-01-19,90
32,2021-01-20,130
33,2021-01-07,11
33,2021-01-08,8
33,2021-01-09,6
33,2021-01-10,20
33,2021-01-11,22
33,2021-01-12,10
33,2021-01-13,17
33,2021-01-14,16
33,2021-01-15,24
33,2021-01-16,38
33,2021-01-17,34
33,2021-01-18,16
33,2021-01-19,44
33,2021-01-20,49
34,2021-01-07,8
34,2021-01-08,16
34,2021-01-09,22
34,2021-01-10,28
34,2021-01-11,27
34,2021-01-12,30
34,2021-01-13,33
34,2021-01-14,96
34,2021-01-15,60
34,2021-01-16,64
34,2021-01-17,114
34,2021-01-18,102
34,2021-01-19,80
34,2021-01-20,166
35,2021-01-07,6
35,2021-01-08,27
35,2021-01-09,20
35,2021-01-10,8
35,2021-01-11,13
35,2021-01-12,15
35,2021-01-13,23
35,2021-01-14,27
35,2021-01-15,17
35,2021-01-16,28
35,2021-01-17,27
35,2021-01-18,21
35,2021-01-19,25
35,2021-01-20,56
36,2021-01-07,27
36,2021-01-08,49
36,2021-01-09,38
36,2021-01-10,82
36,2021-01-11,57
36,2021-01-12,103
36,2021-01-13,140
36,2021-01-14,72
36,2021-01-15,200
36,2021-01-16,184
36,2021-01-17,720
36,2021-01-18,733
36,2021-01-19,295
36,2021-01-20,704
37,2021-01-07,26
37,2021-01-08,27
37,2021-01-09,34
37,2021-01-10,39
37,2021-01-11,62
37,2021-01-12,65
37,2021-01-13,89
37,2021-01-14,170
37,2021-01-15,313
37,2021-01-16,278
37,2021-01-17,235
37,2021-01-18,313
37,2021-01-19,433
37,2021-01-20,884
38,2021-01-07,28
38,2021-01-08,36
38,2021-01-09,62
38,2021-01-10,170
38,2021-01-11,47
38,2021-01-12,67
38,2021-01-13,227
38,2021-01-14,342
38,2021-01-15,402
38,2021-01-16,373
38,2021-01-17,654
38,2021-01-18,681
38,2021-01-19,731
38,2021-01-20,1706
39,2021-01-07,11
39,2021-01-08,7
39,2021-01-09,11
39,2021-01-10,17
39,2021-01-11,17
39,2021-01-12,11
39,2021-01-13,22
39,2021-01-14,5
39,2021-01-15,14
39,2021-01-16,27
39,2021-01-17,26
39,2021-01-18,25
39,2021-01-19,24
39,2021-01-20,12
40,2021-01-07,16
40,2021-01-08,12
40,2021-01-09,20
40,2021-01-10,23
40,2021-01-11,34
40,2021-01-12,10
40,2021-01-13,40
40,2021-01-14,58
40,2021-01-15,65
40,2021-01-16,41
40,2021-01-17,111
40,2021-01-18,78
40,2021-01-19,92
40,2021-01-20,80
41,2021-01-07,10
41,2021-01-08,5
41,2021-01-09,16
41,2021-01-10,13
41,2021-01-11,15
41,2021-01-12,5
41,2021-01-13,19
41,2021-01-14,19
41,2021-01-15,9
41,2021-01-16,19
41,2021-01-17,23
41,2021-01-18,14
41,2021-01-19,13
41,2021-01-20,24
42,2021-01-07,35
42,2021-01-08,15
42,2021-01-09,26
42,2021-01-10,48
42,2021-01-11,51
42,2021-01-12,85
42,2021-01-13,53
42,2021-01-14,111
42,2021-01-15,76
42,2021-01-16,204
42,2021-01-17,137
42,2021-01-18,149
42,2021-01-19,259
42,2021-01-20,893
43,2021-01-07,14
43,2021-01-08,37
43,2021-01-09,79
43,2021-01-10,37
43,2021-01-11,152
43,2021-01-12,63
43,2021-01-13,183
43,2021-01-14,245
43,2021-01-15,154
43,2021-01-16,168
43,2021-01-17,399
43,2021-01-18,795
43,2021-01-19,1658
43,2021-01-20,1612
44,2021-01-07,10
44,2021-01-08,7
44,2021-01-09,9
44,2021-01-10,16
44,2021-01-11,12
44,2021-01-12,18
44,2021-01-13,13
44,2021-01-14,11
44,2021-01-15,13
44,2021-01-16,5
44,2021-01-17,19
44,2021-01-18,16
44,2021-01-19,15
44,2021-01-20,28
45,2021-01-07,13
45,2021-01-08,7
45,2021-01-09,9
45,2021-01-10,7
45,2021-01-11,18
45,2021-01-12,41
45,2021-01-13,22
45,2021-01-14,22
45,2021-01-15,73
45,2021-01-16,25
45,2021-01-17,21
45,2021-01-18,52
45,2021-01-19,36
45,2021-01-20,48
46,2021-01-07,11
46,2021-01-08,22
46,2021-01-09,19
46,2021-01-10,54
46,2021-01-11,55
46,2021-01-12,43
46,2021-01-13,48
46,2021-01-14,52
46,2021-01-15,76
46,2021-01-16,119
46,2021-01-17,146
46,2021-01-18,207
46,2021-01-19,217
46,2021-01-20,172
47,2021-01-07,11
47,2021-01-08,11
47,2021-01-09,5
47,2021-01-10,11
47,2021-01-11,11
47,2021-01-12,13
47,2021-01-13,36
47,2021-01-14,57
47,2021-01-15,14
47,2021-01-16,22
47,2021-01-17,49
47,2021-01-18,37
47,2021-01-19,56
47,2021-01-20,55
48,2021-01-07,33
48,2021-01-08,23
48,2021-01-09,24
48,2021-01-10,29
48,2021-01-11,32
48,2021-01-12,64
48,2021-01-13,61
48,2021-01-14,91
48,2021-01-15,146
48,2021-01-16,141
48,2021-01-17,116
48,2021-01-18,181
48,2021-01-19,224
48,2021-01-20,153
49,2021-01-07,6
49,2021-01-08,6
49,2021-01-09,5
49,2021-01-10,7
49,2021-01-11,10
49,2021-01-12,17
49,2021-01-13,8
49,2021-01-14,19
49,2021-01-15,15
49,2021-01-16,6
49,2021-01-17,22
49,2021-01-18,22
49,2021-01-19,13
49,2021-01-20,36
50,2021-01-07,31
50,2021-01-08,22
50,2021-01-09,22
50,2021-01-10,31
50,2021-01-11,33
50,2021-01-12,100
50,2021-01-13,88
50,2021-01-14,87
50,2021-01-15,161
50,2021-01-16,222
50,2021-01-17,243
50,2021-01-18,420
50,2021-01-19,263
50,2021-01-20,264
51,2021-01-07,17
51,2021-01-08,22
51,2021-01-09,36
51,2021-01-10,60
51,2021-01-11,42
51,2021-01-12,41
51,2021-01-13,119
51,2021-01-14,195
51,2021-01-15,310
51,2021-01-16,316
51,2021-01-17,179
51,2021-01-18,539
51,2021-01-19,751
51,2021-01-20,680
52,2021-01-07,9
52,2021-01-08,8
52,2021-01-09,9
52,2021-01-10,21
52,2021-01-11,18
52,2021-01-12,27
52,2021-01-13,29
52,2021-01-14,30
52,2021-01-15,17
52,2021-01-16,44
52,2021-01-17,11
52,2021-01-18,17
52,2021-01-19,48
52,2021-01-20,40
53,2021-01-07,13
53,2021-01-08,10
53,2021-01-09,11
53,2021-01-10,13
53,2021-01-11,11
53,2021-01-12,37
53,2021-01-13,16
53,2021-01-14,18
53,2021-01-15,21
53,2021-01-16,25
53,2021-01-17,27
53,2021-01-18,23
53,2021-01-19,5
53,2021-01-20,41
54,2021-01-07,22
54,2021-01-08,30
54,2021-01-09,42
54,2021-01-10,35
54,2021-01-11,28
54,2021-01-12,63
54,2021-01-13,36
54,2021-01-14,58
54,2021-01-15,111
54,2021-01-16,65
54,2021-01-17,37
54,2021-01-18,149
54,2021-01-19,110
54,2021-01-20,108
55,2021-01-07,5
55,2021-01-08,9
55,2021-01-09,7
55,2021-01-10,17
55,2021-01-11,4
55,2021-01-12,8
55,2021-01-13,9
55,2021-01-14,9
55,2021-01-15,6
55,2021-01-16,6
55,2021-01-17,0
55,2021-01-18,5
55,2021-01-19,1
55,2021-01-20,1
56,2021-01-07,26
56,2021-01-08,23
56,2021-01-09,64
56,2021-01-10,74
56,2021-01-11,120
56,2021-01-12,151
56,2021-01-13,106
56,2021-01-14,373
56,2021-01-15,322
56,2021-01-16,466
56,2021-01-17,743
56,2021-01-18,1189
56,2021-01-19,736
56,2021-01-20,2085
57,2021-01-07,12
57,2021-01-08,13
57,2021-01-09,15
57,2021-01-10,19
57,2021-01-11,41
57,2021-01-12,30
57,2021-01-13,65
57,2021-01-14,84
57,2021-01-15,47
57,2021-01-16,60
57,2021-01-17,122
57,2021-01-18,119
57,2021-01-19,97
57,2021-01-20,234
58,2021-01-07,23
58,2021-01-08,21
58,2021-01-09,23
58,2021-01-10,17
58,2021-01-11,29
58,2021-01-12,27
58,2021-01-13,26
58,2021-01-14,60
58,2021-01-15,70
58,2021-01-16,115
58,2021-01-17,93
58,2021-01-18,126
58,2021-01-19,110
58,2021-01-20,121
59,2021-01-07,10
59,2021-01-08,14
59,2021-01-09,18
59,2021-01-10,26
59,2021-01-11,20
59,2021-01-12,17
59,2021-01-13,18
59,2021-01-14,22
59,2021-01-15,21
59,2021-01-16,27
59,2021-01-17,24
59,2021-01-18,38
59,2021-01-19,45
59,2021-01-20,46
60,2021-01-07,17
60,2021-01-08,42
60,2021-01-09,88
60,2021-01-10,126
60,2021-01-11,153
60,2021-01-12,170
60,2021-01-13,397
60,2021-01-14,646
60,2021-01-15,1031
60,2021-01-16,802
60,2021-01-17,2447
60,2021-01-18,4031
60,2021-01-19,8218
60,2021-01-20,6262
61,2021-01-07,6
61,2021-01-08,10
61,2021-01-09,11
61,2021-01-10,5
61,2021-01-11,18
61,2021-01-12,8
61,2021-01-13,6
61,2021-01-14,16
61,2021-01-15,30
61,2021-01-16,12
61,2021-01-17,27
61,2021-01-18,19
61,2021-01-19,36
61,2021-01-20,20
62,2021-01-07,9
62,2021-01-08,9
62,2021-01-09,6
62,2021-01-10,5
62,2021-01-11,14
62,2021-01-12,13
62,2021-01-13,5
62,2021-01-14,21
62,2021-01-15,17
62,2021-01-16,16
62,2021-01-17,19
62,2021-01-18,34
62,2021-01-19,20
62,2021-01-20,21
63,2021-01-07,7
63,2021-01-08,24
63,2021-01-09,21
63,2021-01-10,11
63,2021-01-11,44
63,2021-01-12,20
63,2021-01-13,42
63,2021-01-14,24
63,2021-01-15,54
63,2021-01-16,54
63,2021-01-17,97
63,2021-01-18,115
63,2021-01-19,52
63,2021-01-20,57
64,2021-01-07,39
64,2021-01-08,62
64,2021-01-09,29
64,2021-01-10,58
64,2021-01-11,110
64,2021-01-12,149
64,2021-01-13,181
64,2021-01-14,400
64,2021-01-15,528
64,2021-01-16,467
64,2021-01-17,577
64,2021-01-18,979
64,2021-01-19,1403
64,2021-01-20,1287
65,2021-01-07,8
65,2021-01-08,6
65,2021-01-09,10
65,2021-01-10,9
65,2021-01-11,13
65,2021-01-12,5
65,2021-01-13,9
65,2021-01-14,23
65,2021-01-15,15
65,2021-01-16,25
65,2021-01-17,16
65,2021-01-18,33
65,2021-01-19,22
65,2021-01-20,28
66,2021-01-07,21
66,2021-01-08,57
66,2021-01-09,37
66,2021-01-10,83
66,2021-01-11,19
66,2021-01-12,52
66,2021-01-13,111
66,2021-01-14,124
66,2021-01-15,178
66,2021-01-16,320
66,2021-01-17,496
66,2021-01-18,337
66,2021-01-19,891
66,2021-01-20,872
67,2021-01-07,8
67,2021-01-08,16
67,2021-01-09,13
67,2021-01-10,30
67,2021-01-11,25
67,2021-01-12,29
67,2021-01-13,40
67,2021-01-14,50
67,2021-01-15,31
67,2021-01-16,51
67,2021-01-17,36
67,2021-01-18,33
67,2021-01-19,52
67,2021-01-20,46
68,2021-01-07,19
68,2021-01-08,9
68,2021-01-09,39
68,2021-01-10,88
68,2021-01-11,88
68,2021-01-12,167
68,2021-01-13,126
68,2021-01-14,134
68,2021-01-15,223
68,2021-01-16,334
68,2021-01-17,713
68,2021-01-18,414
68,2021-01-19,725
68,2021-01-20,671
69,2021-01-07,26
69,2021-01-08,36
69,2021-01-09,49
69,2021-01-10,73
69,2021-01-11,99
69,2021-01-12,80
69,2021-01-13,116
69,2021-01-14,68
69,2021-01-15,205
69,2021-01-16,120
69,2021-01-17,284
69,2021-01-18,389
69,2021-01-19,500
69,2021-01-20,513
70,2021-01-07,10
70,2021-01-08,32
70,2021-01-09,10
70,2021-01-10,10
70,2021-01-11,15
70,2021-01-12,13
70,2021-01-13,24
70,2021-01-14,25
70,2021-01-15,37
70,2021-01-16,19
70,2021-01-17,28
70,2021-01-18,36
70,2021-01-19,55
70,2021-01-20,51
71,2021-01-07,19
71,2021-01-08,17
71,2021-01-09,21
71,2021-01-10,49
71,2021-01-11,35
71,2021-01-12,22
71,2021-01-13,22
71,2021-01-14,87
71,2021-01-15,90
71,2021-01-16,91
71,2021-01-17,103
71,2021-01-18,153
71,2021-01-19,149
71,2021-01-20,332
72,2021-01-07,46
72,2021-01-08,57
72,2021-01-09,44
72,2021-01-10,109
72,2021-01-11,120
72,2021-01-12,137
72,2021-01-13,372
72,2021-01-14,184
72,2021-01-15,236
72,2021-01-16,388
72,2021-01-17,1256
72,2021-01-18,823
72,2021-01-19,2183
72,2021-01-20,1449
73,2021-01-07,12
73,2021-01-08,15
73,2021-01-09,6
73,2021-01-10,39
73,2021-01-11,24
73,2021-01-12,22
73,2021-01-13,18
73,2021-01-14,48
73,2021-01-15,40
73,2021-01-16,32
73,2021-01-17,72
73,2021-01-18,47
73,2021-01-19,34
73,2021-01-20,56
74,2021-01-07,15
74,2021-01-08,10
74,2021-01-09,23
74,2021-01-10,12
74,2021-01-11,15
74,2021-01-12,24
74,2021-01-13,29
74,2021-01-14,7
74,2021-01-15,20
74,2021-01-16,30
74,2021-01-17,28
74,2021-01-18,23
74,2021-01-19,43
74,2021-01-20,37
75,2021-01-07,1
75,2021-01-08,7
75,2021-01-09,4
75,2021-01-10,5
75,2021-01-11,9
75,2021-01-12,17
75,2021-01-13,9
75,2021-01-14,6
75,2021-01-15,8
75,2021-01-16,11
75,2021-01-17,5
75,2021-01-18,8
75,2021-01-19,16
75,2021-01-20,13
76,2021-01-07,7
76,2021-01-08,6
76,2021-01-09,11
76,2021-01-10,9
76,2021-01-11,22
76,2021-01-12,23
76,2021-01-13,31
76,2021-01-14,18
76,2021-01-15,40
76,2021-01-16,19
76,2021-01-17,16
76,2021-01-18,18
76,2021-01-19,23
76,2021-01-20,26
77,2021-01-07,22
77,2021-01-08,42
77,2021-01-09,62
77,2021-01-10,111
77,2021-01-11,145
77,2021-01-12,111
77,2021-01-13,222
77,2021-01-14,397
77,2021-01-15,345
77,2021-01-16,583
77,2021-01-17,930
77,2021-01-18,1304
77,2021-01-19,1964
77,2021-01-20,2724
78,2021-01-07,12
78,2021-01-08,13
78,2021-01-09,9
78,2021-01-10,11
78,2021-01-11,10
78,2021-01-12,10
78,2021-01-13,16
78,2021-01-14,11
78,2021-01-15,19
78,2021-01-16,21
78,2021-01-17,20
78,2021-01-18,32
78,2021-01-19,12
78,2021-01-20,10
79,2021-01-07,43
79,2021-01-08,88
79,2021-01-09,141
79,2021-01-10,251
79,2021-01-11,169
79,2021-01-12,150
79,2021-01-13,518
79,2021-01-14,398
79,2021-01-15,816
79,2021-01-16,1880
79,2021-01-17,2262
79,2021-01-18,5022
79,2021-01-19,3624
79,2021-01-20,9290
80,2021-01-07,17
80,2021-01-08,14
80,2021-01-09,13
80,2021-01-10,12
80,2021-01-11,16
80,2021-01-12,19
80,2021-01-13,11
80,2021-01-14,26
80,2021-01-15,26
80,2021-01-16,31
80,2021-01-17,25
80,2021-01-18,32
80,2021-01-19,58
80,2021-01-20,80
81,2021-01-07,23
81,2021-01-08,19
81,2021-01-09,30
81,2021-01-10,33
81,2021-01-11,38
81,2021-01-12,31
81,2021-01-13,57
81,2021-01-14,55
81,2021-01-15,52
81,2021-01-16,117
81,2021-01-17,63
81,2021-01-18,117
81,2021-01-19,82
81,2021-01-20,236
82,2021-01-07,13
82,2021-01-08,20
82,2021-01-09,30
82,2021-01-10,30
82,2021-01-11,25
82,2021-01-12,20
82,2021-01-13,47
82,2021-01-14,32
82,2021-01-15,21
82,2021-01-16,22
82,2021-01-17,76
82,2021-01-18,39
82,2021-01-19,59
82,2021-01-20,53
83,2021-01-07,9
83,2021-01-08,12
83,2021-01-09,12
83,2021-01-10,26
83,2021-01-11,25
83,2021-01-12,35
83,2021-01-13,46
83,2021-01-14,42
83,2021-01-15,91
83,2021-01-16,91
83,2021-01-17,71
83,2021-01-18,145
83,2021-01-19,170
83,2021-01-20,153
84,2021-01-07,12
84,2021-01-08,22
84,2021-01-09,9
84,2021-01-10,7
84,2021-01-11,20
84,2021-01-12,13
84,2021-01-13,15
84,2021-01-14,9
84,2021-01-15,18
84,2021-01-16,26
84,2021-01-17,17
84,2021-01-18,10
84,2021-01-19,24
84,2021-01-20,22
85,2021-01-07,14
85,2021-01-08,76
85,2021-01-09,98
85,2021-01-10,53
85,2021-01-11,82
85,2021-01-12,161
85,2021-01-13,210
85,2021-01-14,538
85,2021-01-15,599
85,2021-01-16,1115
85,2021-01-17,761
85,2021-01-18,2143
85,2021-01-19,2351
85,2021-01-20,4188
86,2021-01-07,18
86,2021-01-08,13
86,2021-01-09,25
86,2021-01-10,10
86,2021-01-11,26
86,2021-01-12,34
86,2021-01-13,58
86,2021-01-14,36
86,2021-01-15,52
86,2021-01-16,83
86,2021-01-17,56
86,2021-01-18,138
86,2021-01-19,111
86,2021-01-20,119
87,2021-01-07,9
87,2021-01-08,6
87,2021-01-09,9
87,2021-01-10,13
87,2021-01-11,23
87,2021-01-12,15
87,2021-01-13,13
87,2021-01-14,20
87,2021-01-15,14
87,2021-01-16,21
87,2021-01-17,23
87,2021-01-18,15
87,2021-01-19,23
87,2021-01-20,28
88,2021-01-07,29
88,2021-01-08,52
88,2021-01-09,142
88,2021-01-10,59
88,2021-01-11,160
88,2021-01-12,148
88,2021-01-13,362
88,2021-01-14,377
88,2021-01-15,732
88,2021-01-16,1192
88,2021-01-17,1360
88,2021-01-18,2420
88,2021-01-19,3410
88,2021-01-20,3490
89,2021-01-07,18
89,2021-01-08,7
89,2021-01-09,23
89,2021-01-10,20
89,2021-01-11,42
89,2021-01-12,51
89,2021-01-13,12
89,2021-01-14,29
89,2021-01-15,63
89,2021-01-16,52
89,2021-01-17,57
89,2021-01-18,74
89,2021-01-19,130
89,2021-01-20,71
90,2021-01-07,7
90,2021-01-08,20
90,2021-01-09,8
90,2021-01-10,23
90,2021-01-11,32
90,2021-01-12,42
90,2021-01-13,24
90,2021-01-14,25
90,2021-01-15,32
90,2021-01-16,18
90,2021-01-17,29
90,2021-01-18,57
90,2021-01-19,62
90,2021-01-20,62
91,2021-01-07,8
91,2021-01-08,13
91,2021-01-09,6
91,2021-01-10,21
91,2021-01-11,12
91,2021-01-12,14
