iter,date,new_cases
28,2020-11-28,62
28,2020-11-29,115
28,2020-11-30,96
28,2020-12-01,111
28,2020-12-02,177
28,2020-12-03,244
28,2020-12-04,454
28,2020-12-05,627
28,2020-12-06,511
28,2020-12-07,220
28,2020-12-08,201
28,2020-12-09,407
28,2020-12-10,979
28,2020-12-11,918
29,2020-11-28,28
29,2020-11-29,51
29,2020-11-30,38
29,2020-12-01,74
29,2020-12-02,55
29,2020-12-03,59
29,2020-12-04,84
29,2020-12-05,80
29,2020-12-06,147
29,2020-12-07,27
29,2020-12-08,92
29,2020-12-09,80
29,2020-12-10,133
29,2020-12-11,122
30,2020-11-28,95
30,2020-11-29,57
30,2020-11-30,80
30,2020-12-01,77
30,2020-12-02,113
30,2020-12-03,253
30,2020-12-04,180
30,2020-12-05,118
30,2020-12-06,190
30,2020-12-07,321
30,2020-12-08,200
30,2020-12-09,690
30,2020-12-10,265
30,2020-12-11,426
31,2020-11-28,23
31,2020-11-29,15
31,2020-11-30,27
31,2020-12-01,31
31,2020-12-02,30
31,2020-12-03,11
31,2020-12-04,38
31,2020-12-05,15
31,2020-12-06,18
31,2020-12-07,15
31,2020-12-08,23
31,2020-12-09,27
31,2020-12-10,28
31,2020-12-11,33
32,2020-11-28,18
32,2020-11-29,20
32,2020-11-30,22
32,2020-12-01,40
32,2020-12-02,30
32,2020-12-03,52
32,2020-12-04,90
32,2020-12-05,26
32,2020-12-06,33
32,2020-12-07,40
32,2020-12-08,67
32,2020-12-09,47
32,2020-12-10,50
32,2020-12-11,106
33,2020-11-28,67
33,2020-11-29,68
33,2020-11-30,52
33,2020-12-01,89
33,2020-12-02,43
33,2020-12-03,87
33,2020-12-04,152
33,2020-12-05,133
33,2020-12-06,200
33,2020-12-07,157
33,2020-12-08,247
33,2020-12-09,202
33,2020-12-10,171
33,2020-12-11,232
34,2020-11-28,48
34,2020-11-29,99
34,2020-11-30,62
34,2020-12-01,30
34,2020-12-02,73
34,2020-12-03,162
34,2020-12-04,389
34,2020-12-05,359
34,2020-12-06,264
34,2020-12-07,267
34,2020-12-08,580
34,2020-12-09,227
34,2020-12-10,404
34,2020-12-11,425
35,2020-11-28,17
35,2020-11-29,26
35,2020-11-30,29
35,2020-12-01,37
35,2020-12-02,35
35,2020-12-03,35
35,2020-12-04,40
35,2020-12-05,26
35,2020-12-06,44
35,2020-12-07,34
35,2020-12-08,23
35,2020-12-09,19
35,2020-12-10,41
35,2020-12-11,22
36,2020-11-28,246
36,2020-11-29,256
36,2020-11-30,395
36,2020-12-01,1357
36,2020-12-02,1896
36,2020-12-03,1370
36,2020-12-04,4550
36,2020-12-05,5046
36,2020-12-06,6702
36,2020-12-07,15128
36,2020-12-08,8200
36,2020-12-09,28176
36,2020-12-10,32798
36,2020-12-11,36340
37,2020-11-28,21
37,2020-11-29,30
37,2020-11-30,21
37,2020-12-01,40
37,2020-12-02,58
37,2020-12-03,49
37,2020-12-04,72
37,2020-12-05,59
37,2020-12-06,57
37,2020-12-07,43
37,2020-12-08,41
37,2020-12-09,37
37,2020-12-10,50
37,2020-12-11,69
38,2020-11-28,53
38,2020-11-29,73
38,2020-11-30,64
38,2020-12-01,64
38,2020-12-02,97
38,2020-12-03,110
38,2020-12-04,110
38,2020-12-05,167
38,2020-12-06,208
38,2020-12-07,150
38,2020-12-08,298
38,2020-12-09,324
38,2020-12-10,246
38,2020-12-11,353
39,2020-11-28,50
39,2020-11-29,42
39,2020-11-30,87
39,2020-12-01,76
39,2020-12-02,45
39,2020-12-03,66
39,2020-12-04,102
39,2020-12-05,65
39,2020-12-06,37
39,2020-12-07,106
39,2020-12-08,123
39,2020-12-09,171
39,2020-12-10,116
39,2020-12-11,164
40,2020-11-28,39
40,2020-11-29,63
40,2020-11-30,86
40,2020-12-01,69
40,2020-12-02,51
40,2020-12-03,52
40,2020-12-04,144
40,2020-12-05,200
40,2020-12-06,164
40,2020-12-07,119
40,2020-12-08,150
40,2020-12-09,255
40,2020-12-10,181
40,2020-12-11,148
41,2020-11-28,93
41,2020-11-29,57
41,2020-11-30,78
41,2020-12-01,63
41,2020-12-02,120
41,2020-12-03,113
41,2020-12-04,111
41,2020-12-05,95
41,2020-12-06,180
41,2020-12-07,165
41,2020-12-08,321
41,2020-12-09,196
41,2020-12-10,380
41,2020-12-11,299
42,2020-11-28,11
42,2020-11-29,35
42,2020-11-30,24
42,2020-12-01,35
42,2020-12-02,29
42,2020-12-03,50
42,2020-12-04,66
42,2020-12-05,59
42,2020-12-06,48
42,2020-12-07,96
42,2020-12-08,75
42,2020-12-09,50
42,2020-12-10,49
42,2020-12-11,40
43,2020-11-28,27
43,2020-11-29,21
43,2020-11-30,39
43,2020-12-01,20
43,2020-12-02,68
43,2020-12-03,61
43,2020-12-04,45
43,2020-12-05,46
43,2020-12-06,95
43,2020-12-07,135
43,2020-12-08,52
43,2020-12-09,80
43,2020-12-10,124
43,2020-12-11,70
44,2020-11-28,27
44,2020-11-29,36
44,2020-11-30,36
44,2020-12-01,14
44,2020-12-02,10
44,2020-12-03,18
44,2020-12-04,25
44,2020-12-05,30
44,2020-12-06,54
44,2020-12-07,27
44,2020-12-08,31
44,2020-12-09,15
44,2020-12-10,39
44,2020-12-11,46
45,2020-11-28,40
45,2020-11-29,54
45,2020-11-30,52
45,2020-12-01,54
45,2020-12-02,38
45,2020-12-03,99
45,2020-12-04,59
45,2020-12-05,180
45,2020-12-06,136
45,2020-12-07,143
45,2020-12-08,118
45,2020-12-09,46
45,2020-12-10,226
45,2020-12-11,87
46,2020-11-28,30
46,2020-11-29,18
46,2020-11-30,7
46,2020-12-01,31
46,2020-12-02,25
46,2020-12-03,36
46,2020-12-04,16
46,2020-12-05,7
46,2020-12-06,27
46,2020-12-07,26
46,2020-12-08,28
46,2020-12-09,20
46,2020-12-10,18
46,2020-12-11,24
47,2020-11-28,25
47,2020-11-29,69
47,2020-11-30,90
47,2020-12-01,54
47,2020-12-02,70
47,2020-12-03,95
47,2020-12-04,115
47,2020-12-05,158
47,2020-12-06,149
47,2020-12-07,339
47,2020-12-08,546
47,2020-12-09,338
47,2020-12-10,744
47,2020-12-11,262
48,2020-11-28,108
48,2020-11-29,221
48,2020-11-30,175
48,2020-12-01,284
48,2020-12-02,86
48,2020-12-03,422
48,2020-12-04,648
48,2020-12-05,802
48,2020-12-06,1948
48,2020-12-07,1989
48,2020-12-08,3561
48,2020-12-09,4459
48,2020-12-10,4129
48,2020-12-11,3567
49,2020-11-28,25
49,2020-11-29,29
49,2020-11-30,23
49,2020-12-01,35
49,2020-12-02,54
49,2020-12-03,43
49,2020-12-04,38
49,2020-12-05,53
49,2020-12-06,37
49,2020-12-07,58
49,2020-12-08,78
49,2020-12-09,15
49,2020-12-10,63
49,2020-12-11,30
50,2020-11-28,65
50,2020-11-29,142
50,2020-11-30,43
50,2020-12-01,269
50,2020-12-02,308
50,2020-12-03,194
50,2020-12-04,345
50,2020-12-05,281
50,2020-12-06,347
50,2020-12-07,511
50,2020-12-08,566
50,2020-12-09,399
50,2020-12-10,405
50,2020-12-11,867
51,2020-11-28,16
51,2020-11-29,24
51,2020-11-30,5
51,2020-12-01,26
51,2020-12-02,20
51,2020-12-03,16
51,2020-12-04,42
51,2020-12-05,34
51,2020-12-06,55
51,2020-12-07,42
51,2020-12-08,37
51,2020-12-09,29
51,2020-12-10,19
51,2020-12-11,40
52,2020-11-28,35
52,2020-11-29,56
52,2020-11-30,50
52,2020-12-01,51
52,2020-12-02,35
52,2020-12-03,54
52,2020-12-04,66
52,2020-12-05,73
52,2020-12-06,51
52,2020-12-07,70
52,2020-12-08,69
52,2020-12-09,69
52,2020-12-10,27
52,2020-12-11,54
53,2020-11-28,21
53,2020-11-29,5
53,2020-11-30,2
53,2020-12-01,15
53,2020-12-02,11
53,2020-12-03,4
53,2020-12-04,7
53,2020-12-05,5
53,2020-12-06,11
53,2020-12-07,7
53,2020-12-08,11
53,2020-12-09,9
53,2020-12-10,10
53,2020-12-11,3
54,2020-11-28,125
54,2020-11-29,60
54,2020-11-30,161
54,2020-12-01,142
54,2020-12-02,272
54,2020-12-03,430
54,2020-12-04,347
54,2020-12-05,441
54,2020-12-06,520
54,2020-12-07,467
54,2020-12-08,594
54,2020-12-09,350
54,2020-12-10,433
54,2020-12-11,816
55,2020-11-28,31
55,2020-11-29,46
55,2020-11-30,39
55,2020-12-01,37
55,2020-12-02,49
55,2020-12-03,79
55,2020-12-04,31
55,2020-12-05,16
55,2020-12-06,114
55,2020-12-07,119
55,2020-12-08,141
55,2020-12-09,107
55,2020-12-10,108
55,2020-12-11,61
56,2020-11-28,18
56,2020-11-29,18
56,2020-11-30,23
56,2020-12-01,22
56,2020-12-02,18
56,2020-12-03,17
56,2020-12-04,47
56,2020-12-05,8
56,2020-12-06,41
56,2020-12-07,35
56,2020-12-08,56
56,2020-12-09,35
56,2020-12-10,54
56,2020-12-11,30
57,2020-11-28,41
57,2020-11-29,28
57,2020-11-30,38
57,2020-12-01,38
57,2020-12-02,36
57,2020-12-03,41
57,2020-12-04,57
57,2020-12-05,39
57,2020-12-06,89
57,2020-12-07,127
57,2020-12-08,67
57,2020-12-09,60
57,2020-12-10,109
57,2020-12-11,44
58,2020-11-28,28
58,2020-11-29,41
58,2020-11-30,13
58,2020-12-01,35
58,2020-12-02,20
58,2020-12-03,25
58,2020-12-04,46
58,2020-12-05,20
58,2020-12-06,74
58,2020-12-07,33
58,2020-12-08,22
58,2020-12-09,54
58,2020-12-10,28
58,2020-12-11,33
59,2020-11-28,58
59,2020-11-29,79
59,2020-11-30,77
59,2020-12-01,85
59,2020-12-02,52
59,2020-12-03,231
59,2020-12-04,259
59,2020-12-05,113
59,2020-12-06,302
59,2020-12-07,154
59,2020-12-08,382
59,2020-12-09,447
59,2020-12-10,585
59,2020-12-11,536
60,2020-11-28,32
60,2020-11-29,24
60,2020-11-30,56
60,2020-12-01,53
60,2020-12-02,39
60,2020-12-03,31
60,2020-12-04,33
60,2020-12-05,57
60,2020-12-06,43
60,2020-12-07,59
60,2020-12-08,82
60,2020-12-09,69
60,2020-12-10,84
60,2020-12-11,39
61,2020-11-28,38
61,2020-11-29,62
61,2020-11-30,67
61,2020-12-01,104
61,2020-12-02,134
61,2020-12-03,152
61,2020-12-04,205
61,2020-12-05,210
61,2020-12-06,158
61,2020-12-07,235
61,2020-12-08,286
61,2020-12-09,582
61,2020-12-10,338
61,2020-12-11,420
62,2020-11-28,24
62,2020-11-29,37
62,2020-11-30,21
62,2020-12-01,13
62,2020-12-02,24
62,2020-12-03,26
62,2020-12-04,37
62,2020-12-05,14
62,2020-12-06,43
62,2020-12-07,29
62,2020-12-08,12
62,2020-12-09,57
62,2020-12-10,14
62,2020-12-11,21
63,2020-11-28,54
63,2020-11-29,51
63,2020-11-30,86
63,2020-12-01,106
63,2020-12-02,88
63,2020-12-03,205
63,2020-12-04,181
63,2020-12-05,214
63,2020-12-06,242
63,2020-12-07,272
63,2020-12-08,233
63,2020-12-09,313
63,2020-12-10,391
63,2020-12-11,558
64,2020-11-28,57
64,2020-11-29,55
64,2020-11-30,112
64,2020-12-01,74
64,2020-12-02,65
64,2020-12-03,201
64,2020-12-04,205
64,2020-12-05,231
64,2020-12-06,243
64,2020-12-07,285
64,2020-12-08,322
64,2020-12-09,408
64,2020-12-10,447
64,2020-12-11,330
65,2020-11-28,20
65,2020-11-29,30
65,2020-11-30,30
65,2020-12-01,40
65,2020-12-02,50
65,2020-12-03,48
65,2020-12-04,60
65,2020-12-05,51
65,2020-12-06,100
65,2020-12-07,41
65,2020-12-08,52
65,2020-12-09,37
65,2020-12-10,122
65,2020-12-11,115
66,2020-11-28,31
66,2020-11-29,18
66,2020-11-30,39
66,2020-12-01,51
66,2020-12-02,71
66,2020-12-03,23
66,2020-12-04,37
66,2020-12-05,40
66,2020-12-06,58
66,2020-12-07,51
66,2020-12-08,58
66,2020-12-09,46
66,2020-12-10,58
66,2020-12-11,52
67,2020-11-28,19
67,2020-11-29,28
67,2020-11-30,44
67,2020-12-01,45
67,2020-12-02,69
67,2020-12-03,62
67,2020-12-04,78
67,2020-12-05,64
67,2020-12-06,151
67,2020-12-07,100
67,2020-12-08,67
67,2020-12-09,163
67,2020-12-10,88
67,2020-12-11,161
68,2020-11-28,49
68,2020-11-29,127
68,2020-11-30,79
68,2020-12-01,151
68,2020-12-02,99
68,2020-12-03,131
68,2020-12-04,149
68,2020-12-05,83
68,2020-12-06,224
68,2020-12-07,153
68,2020-12-08,178
68,2020-12-09,448
68,2020-12-10,294
68,2020-12-11,285
69,2020-11-28,19
69,2020-11-29,18
69,2020-11-30,34
69,2020-12-01,49
69,2020-12-02,26
69,2020-12-03,34
69,2020-12-04,21
69,2020-12-05,30
69,2020-12-06,15
69,2020-12-07,40
69,2020-12-08,40
69,2020-12-09,58
69,2020-12-10,32
69,2020-12-11,34
70,2020-11-28,15
70,2020-11-29,5
70,2020-11-30,9
70,2020-12-01,30
70,2020-12-02,6
70,2020-12-03,30
70,2020-12-04,17
70,2020-12-05,3
70,2020-12-06,13
70,2020-12-07,8
70,2020-12-08,30
70,2020-12-09,5
70,2020-12-10,21
70,2020-12-11,9
71,2020-11-28,126
71,2020-11-29,65
71,2020-11-30,102
71,2020-12-01,137
71,2020-12-02,152
71,2020-12-03,257
71,2020-12-04,315
71,2020-12-05,221
71,2020-12-06,419
71,2020-12-07,682
71,2020-12-08,744
71,2020-12-09,1592
71,2020-12-10,1854
71,2020-12-11,1450
72,2020-11-28,35
72,2020-11-29,22
72,2020-11-30,57
72,2020-12-01,28
72,2020-12-02,96
72,2020-12-03,85
72,2020-12-04,76
72,2020-12-05,24
72,2020-12-06,201
72,2020-12-07,77
72,2020-12-08,213
72,2020-12-09,125
72,2020-12-10,106
72,2020-12-11,110
73,2020-11-28,14
73,2020-11-29,42
73,2020-11-30,29
73,2020-12-01,21
73,2020-12-02,31
73,2020-12-03,25
73,2020-12-04,31
73,2020-12-05,24
73,2020-12-06,27
73,2020-12-07,35
73,2020-12-08,41
73,2020-12-09,17
73,2020-12-10,25
73,2020-12-11,50
74,2020-11-28,43
74,2020-11-29,33
74,2020-11-30,60
74,2020-12-01,135
74,2020-12-02,60
74,2020-12-03,99
74,2020-12-04,110
74,2020-12-05,146
74,2020-12-06,145
74,2020-12-07,186
74,2020-12-08,355
74,2020-12-09,200
74,2020-12-10,245
74,2020-12-11,318
75,2020-11-28,121
75,2020-11-29,87
75,2020-11-30,200
75,2020-12-01,134
75,2020-12-02,305
75,2020-12-03,624
75,2020-12-04,773
75,2020-12-05,704
75,2020-12-06,647
75,2020-12-07,2041
75,2020-12-08,994
75,2020-12-09,1877
75,2020-12-10,1491
75,2020-12-11,3651
76,2020-11-28,11
76,2020-11-29,20
76,2020-11-30,11
76,2020-12-01,20
76,2020-12-02,20
76,2020-12-03,52
76,2020-12-04,13
76,2020-12-05,17
76,2020-12-06,39
76,2020-12-07,52
76,2020-12-08,41
76,2020-12-09,56
76,2020-12-10,74
76,2020-12-11,43
77,2020-11-28,18
77,2020-11-29,11
77,2020-11-30,21
77,2020-12-01,13
77,2020-12-02,33
77,2020-12-03,25
77,2020-12-04,29
77,2020-12-05,34
77,2020-12-06,27
77,2020-12-07,34
77,2020-12-08,38
77,2020-12-09,18
77,2020-12-10,70
77,2020-12-11,9
78,2020-11-28,10
78,2020-11-29,21
78,2020-11-30,39
78,2020-12-01,39
78,2020-12-02,35
78,2020-12-03,44
78,2020-12-04,27
78,2020-12-05,40
78,2020-12-06,91
78,2020-12-07,41
78,2020-12-08,50
78,2020-12-09,50
78,2020-12-10,74
78,2020-12-11,31
79,2020-11-28,22
79,2020-11-29,49
79,2020-11-30,44
79,2020-12-01,57
79,2020-12-02,123
79,2020-12-03,53
79,2020-12-04,41
79,2020-12-05,90
79,2020-12-06,67
79,2020-12-07,84
79,2020-12-08,107
79,2020-12-09,91
79,2020-12-10,49
79,2020-12-11,51
80,2020-11-28,30
80,2020-11-29,46
80,2020-11-30,41
80,2020-12-01,61
80,2020-12-02,55
80,2020-12-03,42
80,2020-12-04,85
80,2020-12-05,127
80,2020-12-06,79
80,2020-12-07,49
80,2020-12-08,97
80,2020-12-09,178
80,2020-12-10,46
80,2020-12-11,91
81,2020-11-28,22
81,2020-11-29,22
81,2020-11-30,14
81,2020-12-01,27
81,2020-12-02,45
81,2020-12-03,36
81,2020-12-04,21
81,2020-12-05,62
81,2020-12-06,31
81,2020-12-07,39
81,2020-12-08,50
81,2020-12-09,28
81,2020-12-10,11
81,2020-12-11,37
82,2020-11-28,15
82,2020-11-29,33
82,2020-11-30,32
82,2020-12-01,29
82,2020-12-02,43
82,2020-12-03,46
82,2020-12-04,38
82,2020-12-05,26
82,2020-12-06,51
82,2020-12-07,30
82,2020-12-08,42
82,2020-12-09,53
82,2020-12-10,22
82,2020-12-11,41
83,2020-11-28,9
83,2020-11-29,33
83,2020-11-30,13
83,2020-12-01,42
83,2020-12-02,29
83,2020-12-03,16
83,2020-12-04,31
83,2020-12-05,37
83,2020-12-06,16
83,2020-12-07,21
83,2020-12-08,40
83,2020-12-09,36
83,2020-12-10,53
83,2020-12-11,39
84,2020-11-28,17
84,2020-11-29,28
84,2020-11-30,55
84,2020-12-01,34
84,2020-12-02,52
84,2020-12-03,69
84,2020-12-04,61
84,2020-12-05,48
84,2020-12-06,52
84,2020-12-07,94
84,2020-12-08,106
84,2020-12-09,99
84,2020-12-10,90
84,2020-12-11,143
85,2020-11-28,32
85,2020-11-29,23
85,2020-11-30,7
85,2020-12-01,25
85,2020-12-02,31
85,2020-12-03,39
85,2020-12-04,38
85,2020-12-05,31
85,2020-12-06,58
85,2020-12-07,20
85,2020-12-08,45
85,2020-12-09,9
85,2020-12-10,57
85,2020-12-11,110
86,2020-11-28,11
86,2020-11-29,8
86,2020-11-30,38
86,2020-12-01,42
86,2020-12-02,39
86,2020-12-03,26
86,2020-12-04,24
86,2020-12-05,14
86,2020-12-06,41
86,2020-12-07,46
86,2020-12-08,9
86,2020-12-09,31
86,2020-12-10,18
86,2020-12-11,22
87,2020-11-28,57
87,2020-11-29,73
87,2020-11-30,18
87,2020-12-01,161
87,2020-12-02,136
87,2020-12-03,247
87,2020-12-04,128
87,2020-12-05,477
87,2020-12-06,408
87,2020-12-07,401
87,2020-12-08,351
87,2020-12-09,456
87,2020-12-10,386
87,2020-12-11,351
88,2020-11-28,19
88,2020-11-29,12
88,2020-11-30,43
88,2020-12-01,27
88,2020-12-02,22
88,2020-12-03,49
88,2020-12-04,48
88,2020-12-05,49
88,2020-12-06,41
88,2020-12-07,45
88,2020-12-08,81
88,2020-12-09,65
88,2020-12-10,32
88,2020-12-11,78
89,2020-11-28,41
89,2020-11-29,82
89,2020-11-30,69
89,2020-12-01,62
89,2020-12-02,32
89,2020-12-03,92
89,2020-12-04,64
89,2020-12-05,94
89,2020-12-06,196
89,2020-12-07,110
89,2020-12-08,53
89,2020-12-09,155
89,2020-12-10,132
89,2020-12-11,182
90,2020-11-28,27
90,2020-11-29,33
90,2020-11-30,39
90,2020-12-01,45
90,2020-12-02,46
90,2020-12-03,56
90,2020-12-04,32
90,2020-12-05,52
90,2020-12-06,38
90,2020-12-07,88
90,2020-12-08,55
90,2020-12-09,49
90,2020-12-10,31
90,2020-12-11,76
91,2020-11-28,30
91,2020-11-29,75
91,2020-11-30,70
91,2020-12-01,161
91,2020-12-02,184
91,2020-12-03,191
91,2020-12-04,346
91,2020-12-05,243
